age,workclass,education,'marital status',race,sex,'Native Region',result
60,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
30,' ?',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
30,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
36,' No Income',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
45,' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
21,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
20,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
41,' ?',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
45,' Government',' College',' Married',' White',' Male',' Latin / South America',' >50K'
21,' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
47,' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
61,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
41,' Private',' College',' Seperated or Widowed',' Other',' Female',' US and Canada',' <=50K'
26,' Government',' College',' Married',' Other',' Male',' US and Canada',' <=50K'
39,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
19,' ?',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
24,' Government',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
36,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
38,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
25,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
72,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
85,' No Income',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
37,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
49,' Private',' College',' Married',' Black',' Male',' US and Canada',' <=50K'
45,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
29,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
39,' Private',' College',' Never-married',' Asian-Pac-Islander',' Female',' US and Canada',' <=50K'
47,' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
43,' Government',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
18,' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
39,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
24,' Private',' College',' Married',' Black',' Male',' US and Canada',' <=50K'
21,' Private',' pre-HS',' Never-married',' White',' Male',' Latin / South America',' <=50K'
49,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
40,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
61,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
19,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
32,' Government',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
26,' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
47,' ?',' College',' Married',' White',' Female',' US and Canada',' <=50K'
28,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
33,' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
22,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
45,' Government',' College',' Never-married',' White',' Male',' Latin / South America',' <=50K'
64,' Private',' pre-HS',' Married',' Black',' Male',' US and Canada',' <=50K'
39,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
33,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
47,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
44,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
29,' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
38,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
35,' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
37,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
22,' Private',' College',' Never-married',' White',' Male',' ?',' <=50K'
37,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
63,' Government',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
23,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
39,' Private',' College',' Seperated or Widowed',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
27,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
18,' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
40,' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
36,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
52,' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
30,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
20,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
62,' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
37,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
60,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
51,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
64,' Government',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
34,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
25,' Private',' College',' Never-married',' White',' Female',' Latin / South America',' <=50K'
28,' Private',' College',' Never-married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
59,' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
68,' ?',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
22,' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
20,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
35,' Private',' Higher Education',' Married',' White',' Male',' ?',' <=50K'
31,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
21,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
34,' No Income',' College',' Married',' White',' Female',' US and Canada',' <=50K'
46,' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' >50K'
28,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
64,' Government',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
46,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
51,' No Income',' Higher Education',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
32,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
22,' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
21,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
24,' Government',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
29,' ?',' College',' Married',' White',' Female',' US and Canada',' <=50K'
19,' Private',' pre-HS',' Never-married',' White',' Male',' Latin / South America',' <=50K'
32,' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
60,' Government',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
25,' Private',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
30,' Private',' College',' Married',' Asian-Pac-Islander',' Female',' Asia',' >50K'
30,' Private',' College',' Married',' Asian-Pac-Islander',' Female',' US and Canada',' <=50K'
51,' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
29,' Private',' College',' Married',' White',' Female',' US and Canada',' <=50K'
30,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
21,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
29,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
38,' Private',' College',' Married',' White',' Female',' US and Canada',' <=50K'
63,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
28,' ?',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
24,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
30,' Private',' pre-HS',' Never-married',' Black',' Female',' US and Canada',' <=50K'
60,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
34,' Private',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
45,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
18,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
57,' Private',' College',' Married',' White',' Female',' US and Canada',' <=50K'
39,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
49,' Private',' Higher Education',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
30,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
35,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
28,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
34,' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
35,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
46,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
45,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
37,' Private',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
51,' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
19,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
23,' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
27,' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
44,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
35,' Government',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
24,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
24,' ?',' College',' Married',' White',' Female',' Latin / South America',' <=50K'
52,' ?',' College',' Married',' White',' Female',' US and Canada',' >50K'
38,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
30,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
35,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
21,' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
24,' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
23,' Private',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
45,' Government',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
18,' No Income',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
50,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
63,' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
54,' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
43,' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
25,' Private',' pre-HS',' Never-married',' White',' Male',' Latin / South America',' <=50K'
40,' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
29,' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
